text,label
Income Tax Dept: Your refund of INR 4694 has been processed. Will be credited in 3-5 days.,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill905.in,1
Jio: Main balance INR 4GB/day. Data balance 393GB. Active plans: 295,0
Swiggy: Order from 327603 delivered. Enjoy your meal! Bill amount: INR Mishra Group,0
Vi: Your recharge of INR 2GB/day for 225 is successful. Balance: INR 275,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9623974782,1
Mom: Please bring Ethan from the market,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9832326625,1
Flipkart: Your order 341594 is out for delivery. Track: https://flipkart.com/track/Bhagat-Bandi,0
Single women in 7699913042 waiting to meet you! Call Saharanpur,1
Axis Bank: INR 3539 spent on your Card XX26992 at 49259 on Chopra. Available limit: INR 3767.,0
Income Tax: You have pending refund of INR 435. Claim now: http://tax-refund705.in,1
Vi: Your recharge of INR 5GB/day for 470 is successful. Balance: INR 372,0
Income Tax Dept: Your refund of INR 3477 has been processed. Will be credited in 3-5 days.,0
UPPCL: Electricity bill for January is INR 3002. Pay by 2025-09-22 to avoid disconnection.,0
"Flipkart: Your order 327907 is out for delivery. Track: https://flipkart.com/track/Swamy, Garg and Kunda",0
MSEDCL: Bill amount INR March for 4562. Pay at https://mahadiscom.in by 2025-09-20,0
Get 50% discount on your 887 electricity bill! Pay only INR Raiganj. Limited time: http://bill-discount353.com,1
Thank you for using your ICICI Bank Debit Card XX6054 for INR 25174 at 7511. Avl Bal INR Kaur.,0
Your meter will be removed today due to non-payment. Call 882 immediately.,1
UPI of INR 6505 to 12977 from A/C XX98894 successful. Ref No. Patla - Yes Bank,0
Adani Electricity: Your bill of INR August for 4535 is generated. Due date: 2025-09-28.,0
Your meter will be removed today due to non-payment. Call 350 immediately.,1
"Swiggy: Order from 137658 delivered. Enjoy your meal! Bill amount: INR Nadkarni, Pall and Dugal",0
TATA Power: Bill for April is INR 2467. Due: 2025-09-15. Pay via UPI: 9442232251@ok9756654466,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion971.in,1
Swiggy: Order from 358567 delivered. Enjoy your meal! Bill amount: INR Dass LLC,0
Single women in 8175625827 waiting to meet you! Call Pali,1
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 998. Data balance: 171GB,0
Mom: Please bring Neelima from the market,0
Kotak Mahindra Bank: OTP 8046 for transaction of INR 33643 at 95453. Do not share with anyone.,0
"Hey, the party is at Vrinda at Jamshedpur PM. Don't be late!",0
Electricity bill refund of INR 435 approved! Claim now: http://refund-powerUnnao.in,1
EPFO: Pension contribution of INR 8517 received for September. Total balance: INR 144283,0
INR 4518 debited from HDFC Bank A/C XX22539 on 34418. Avl Bal INR Shukla. -HDFC Bank,0
Vi: Your recharge of INR 4GB/day for 643 is successful. Balance: INR 386,0
Passport Seva: Your appointment is confirmed for 6749 at March,0
Electricity bill refund of INR 392 approved! Claim now: http://refund-powerKumbakonam.in,1
Kotak Mahindra Bank: OTP 3728 for transaction of INR 25193 at 18115. Do not share with anyone.,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift569.in,1
Passport Seva: Your appointment is confirmed for 7534 at April,0
Kotak Mahindra Bank: OTP 4859 for transaction of INR 23165 at 82201. Do not share with anyone.,0
Adani Electricity: Your bill of INR January for 1198 is generated. Due date: 2025-09-23.,0
Aadhaar: Your update request 10227 has been approved.,0
Passport Seva: Your appointment is confirmed for 18015 at December,0
Kotak Mahindra Bank: OTP 5434 for transaction of INR 22335 at 33426. Do not share with anyone.,0
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 362. Data balance: 415GB,0
Thank you for using your ICICI Bank Debit Card XX2756 for INR 28983 at 32002. Avl Bal INR Mahal.,0
Electricity bill refund of INR 115 approved! Claim now: http://refund-powerNandyal.in,1
Aadhaar: Your update request 19985 has been approved.,0
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 740. Data balance: 158GB,0
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale949.com,1
Jio: Main balance INR 3GB/day. Data balance 348GB. Active plans: 297,0
Aadhaar: Your update request 17754 has been approved.,0
Aadhaar: Your update request 12898 has been approved.,0
Thank you for using your ICICI Bank Debit Card XX6742 for INR 38608 at 45674. Avl Bal INR Rajagopalan.,0
Mom: Please bring Devika from the market,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 7221766647,1
Myntra: Your return for order 605154 has been processed. Refund INR Hayre PLC initiated.,0
Jio: Main balance INR 1GB/day. Data balance 440GB. Active plans: 243,0
Income Tax: You have pending refund of INR 510. Claim now: http://tax-refund848.in,1
Get rich quick! Earn ₹7871091200 daily from home. Call Moradabad,1
EPFO: Pension contribution of INR 2929 received for July. Total balance: INR 397388,0
Amazon: You won iPhone 15! Claim now: http://amazon-gift620.in,1
Your debit card XXAxis has been blocked. Call immediately: 659 to reactivate.,1
"Swiggy: Order from 236444 delivered. Enjoy your meal! Bill amount: INR Gaba, Kapur and Doctor",0
EPFO: Pension contribution of INR 13060 received for May. Total balance: INR 50177,0
Kotak Mahindra Bank: OTP 4224 for transaction of INR 38302 at 80855. Do not share with anyone.,0
Passport Seva: Your appointment is confirmed for 10905 at April,0
"Hi Riya, are we meeting today at Shahjahanpur?",0
FREE 10GB data for Airtel users! Claim now: http://free-data290.in,1
UPPCL: Electricity bill for June is INR 4593. Pay by 2025-09-15 to avoid disconnection.,0
Aadhaar: Your update request 2937 has been approved.,0
TATA Power: Bill for July is INR 973. Due: 2025-09-11. Pay via UPI: 8534210962@ok9610800790,0
Thank you for using your ICICI Bank Debit Card XX3476 for INR 4637 at 38466. Avl Bal INR Sidhu.,0
Mom: Please bring Kamya from the market,0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion784.in,1
BSNL: Bill of INR 2GB/day due on 644. Pay to avoid service disruption.,0
Aadhaar: Your update request 15998 has been approved.,0
TATA Power: Bill for July is INR 1566. Due: 2025-09-19. Pay via UPI: 7145650149@ok7376352331,0
Kotak Mahindra Bank: OTP 6793 for transaction of INR 27186 at 92030. Do not share with anyone.,0
Flipkart: Your order 737975 is out for delivery. Track: https://flipkart.com/track/Aurora-Mani,0
URGENT: Your HDFC Bank account will be suspended. Verify now: http://bank-secure787.in,1
"Hey, the party is at Naveen at Raipur PM. Don't be late!",0
Vyanjana: Can you send me the notes for yesterday's class?,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9587722897,1
PMO India: You are selected for ₹675 grant. Call 325,1
EPFO: Pension contribution of INR 19894 received for January. Total balance: INR 77346,0
UPPCL: Electricity bill for October is INR 2834. Pay by 2025-09-12 to avoid disconnection.,0
Jio: Main balance INR 3GB/day. Data balance 347GB. Active plans: 455,0
Single women in 7435447276 waiting to meet you! Call Siliguri,1
Swiggy: Order from 402436 delivered. Enjoy your meal! Bill amount: INR Kala-Singh,0
"Myntra: Your return for order 121458 has been processed. Refund INR Sodhi, Menon and Tandon initiated.",0
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify756.com,1
MSEDCL: Bill amount INR February for 3471. Pay at https://mahadiscom.in by 2025-09-01,0
WINNER! You got ₹Axis cashback in your 888 Bank account. Claim now: http://bank-reward2023.in,1
Myntra: Your return for order 611555 has been processed. Refund INR Rege-Savant initiated.,0
Vi: Your recharge of INR 4GB/day for 217 is successful. Balance: INR 248,0
Your SBI account XX2507 has been debited with INR 16991. Avl bal: INR 62531. -State Bank of India,0
"Flipkart: Your order 104245 is out for delivery. Track: https://flipkart.com/track/Garde, Chauhan and Goyal",0
UPPCL: Electricity bill for May is INR 519. Pay by 2025-09-26 to avoid disconnection.,0
Jio: Main balance INR 5GB/day. Data balance 654GB. Active plans: 187,0
Aadhaar: Your update request 18896 has been approved.,0
Jio: You won 1 year free subscription! Call 663 to claim.,1
Flipkart: Your order 656759 is out for delivery. Track: https://flipkart.com/track/Bhasin-Ramesh,0
Chandresh: Can you send me the notes for yesterday's class?,0
Your debit card XXHDFC has been blocked. Call immediately: 349 to reactivate.,1
Aadhaar: Your update request 12367 has been approved.,0
"Hi Anvi, are we meeting today at Ahmedabad?",0
HDFC Bank: Unusual login detected from new device. Secure your account: http://verify-bank721.com,1
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify751.com,1
Jio: Main balance INR 1GB/day. Data balance 911GB. Active plans: 117,0
Electricity bill refund of INR 728 approved! Claim now: http://refund-powerMangalore.in,1
Passport Seva: Your appointment is confirmed for 11597 at August,0
Swiggy: Order from 739597 delivered. Enjoy your meal! Bill amount: INR Khanna-Kara,0
Swiggy: Order from 427319 delivered. Enjoy your meal! Bill amount: INR Sanghvi PLC,0
INR 1520 debited from HDFC Bank A/C XX35505 on 18424. Avl Bal INR Gade. -HDFC Bank,0
MSEDCL: Bill amount INR July for 4573. Pay at https://mahadiscom.in by 2025-09-19,0
BSES: Your electricity bill for September is INR 1148. Due date: 2025-09-27. Pay online: https://bsesdelhi.com,0
EPFO: Pension contribution of INR 11946 received for July. Total balance: INR 336998,0
Jio: You won 1 year free subscription! Call 970 to claim.,1
Aadhaar: Your update request 9826 has been approved.,0
Airtel: Your plan will renew in 2 days. Current plan: 3GB/day at INR 818. Data balance: 440GB,0
Income Tax Dept: Your refund of INR 16671 has been processed. Will be credited in 3-5 days.,0
UPPCL: Electricity bill for November is INR 3786. Pay by 2025-09-11 to avoid disconnection.,0
"Myntra: Your return for order 205263 has been processed. Refund INR Sampath, Keer and Khare initiated.",0
"Hey, the party is at Kamya at Bellary PM. Don't be late!",0
Income Tax: You have pending refund of INR 627. Claim now: http://tax-refund467.in,1
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9489621926,1
Passport Seva: Your appointment is confirmed for 10208 at December,0
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 913. Data balance: 220GB,0
Get rich quick! Earn ₹9640923039 daily from home. Call Ramagundam,1
Myntra: Your return for order 719788 has been processed. Refund INR Kapur-Maharaj initiated.,0
Hi beautiful! I saw your profile. Want to chat? Reply YES to 9658514672,1
Single women in 7921983758 waiting to meet you! Call Nizamabad,1
Kotak Mahindra Bank: OTP 8281 for transaction of INR 19449 at 58743. Do not share with anyone.,0
Swiggy: Order from 425439 delivered. Enjoy your meal! Bill amount: INR Mitter Inc,0
Your debit card XXHDFC has been blocked. Call immediately: 875 to reactivate.,1
Your meter will be removed today due to non-payment. Call 640 immediately.,1
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion439.in,1
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale641.com,1
"Hi Sai, are we meeting today at Phagwara?",0
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion767.in,1
MSEDCL: Bill amount INR May for 1270. Pay at https://mahadiscom.in by 2025-09-08,0
Mom: Please bring Jatin from the market,0
BSNL: Bill of INR 2GB/day due on 606. Pay to avoid service disruption.,0
Flipkart: Your order 589448 is out for delivery. Track: https://flipkart.com/track/Butala PLC,0
Your debit card XXHDFC has been blocked. Call immediately: 215 to reactivate.,1
"Hey, the party is at Devansh at Kolkata PM. Don't be late!",0
"Hey, the party is at Omisha at Pune PM. Don't be late!",0
"Hi William, are we meeting today at Hajipur?",0
Your PNB account XX5281 has balance of INR 41131 as on 92770.,0
Income Tax Dept: Your refund of INR 17902 has been processed. Will be credited in 3-5 days.,0
"Hi Ekavir, are we meeting today at Avadi?",0
Income Tax Dept: Your refund of INR 2976 has been processed. Will be credited in 3-5 days.,0
Airtel: Your plan will renew in 2 days. Current plan: 2GB/day at INR 820. Data balance: 172GB,0
Adani Electricity: Your bill of INR July for 2009 is generated. Due date: 2025-09-18.,0
Adani Electricity: Your bill of INR January for 4462 is generated. Due date: 2025-09-11.,0
Mom: Please bring Utkarsh from the market,0
"Hi Udarsh, are we meeting today at Gangtok?",0
Income Tax Dept: Your refund of INR 5186 has been processed. Will be credited in 3-5 days.,0
BSNL: Bill of INR 1GB/day due on 402. Pay to avoid service disruption.,0
Myntra: Your return for order 155788 has been processed. Refund INR Loyal-Bhatnagar initiated.,0
INR 6522 debited from HDFC Bank A/C XX31804 on 18067. Avl Bal INR Kunda. -HDFC Bank,0
Thank you for using your ICICI Bank Debit Card XX8255 for INR 17323 at 86945. Avl Bal INR Dara.,0
Thank you for using your ICICI Bank Debit Card XX9091 for INR 13437 at 47010. Avl Bal INR Peri.,0
Your HDFC Bank KYC will expire in 24 hours. Update here: http://kyc-update470.com,1
Bhavna: Doctor appointment confirmed for Raurkela Industrial Township at 9,0
Single women in 8163256765 waiting to meet you! Call Tadipatri,1
Thank you for using your ICICI Bank Debit Card XX1176 for INR 14089 at 36725. Avl Bal INR Memon.,0
TATA Power: Bill for August is INR 4048. Due: 2025-09-28. Pay via UPI: 8525465684@ok8823904579,0
Your PNB account XX2873 has balance of INR 40384 as on 66352.,0
Swiggy: Order from 852699 delivered. Enjoy your meal! Bill amount: INR Gole LLC,0
"Hi Kai, are we meeting today at Guwahati?",0
Passport Seva: Your appointment is confirmed for 18244 at July,0
Vi: Your recharge of INR 3GB/day for 739 is successful. Balance: INR 214,0
Your Amazon order #740998 has been delivered. Rate your experience: https://amazon.in,0
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill977.in,1
Income Tax Dept: Your refund of INR 7316 has been processed. Will be credited in 3-5 days.,0
Your Amazon order #667233 has been delivered. Rate your experience: https://amazon.in,0
Your Amazon order #987388 has been delivered. Rate your experience: https://amazon.in,0
Vi: Special offer! 100GB at INR 808/month. Activate now: http://vi-offer8555454920.com,1
FREE 10GB data for Airtel users! Claim now: http://free-data983.in,1
FREE 10GB data for Airtel users! Claim now: http://free-data209.in,1
Income Tax: You have pending refund of INR 810. Claim now: http://tax-refund789.in,1
Saanvi: Doctor appointment confirmed for Bhiwani at 2,0
